20.141602,93.284
20.287556,93.265
20.434568,93.238
20.582645,93.204
20.731796,93.165
20.882027,93.123
21.033346,93.078
21.185763,93.033
21.339284,92.988
21.493917,92.943
21.649671,92.898
21.806553,92.855
21.964572,92.812
22.123737,92.770
22.284054,92.729
22.445534,92.688
22.608183,92.648
22.772012,92.608
22.937027,92.568
23.103238,92.528
23.270654,92.488
23.439282,92.448
23.609133,92.408
23.780215,92.367
23.952536,92.326
24.126106,92.286
24.300934,92.245
24.477028,92.204
24.654399,92.162
24.833055,92.121
25.013005,92.080
25.194260,92.038
25.376828,91.997
25.560719,91.956
25.745942,91.915
25.932508,91.875
26.120426,91.836
26.309705,91.797
26.500356,91.759
26.692388,91.723
26.885812,91.688
27.080638,91.653
27.276876,91.620
27.474535,91.587
27.673627,91.555
27.874161,91.523
28.076149,91.492
28.279600,91.461
28.484526,91.429
28.690937,91.397
28.898843,91.365
29.108256,91.332
29.319186,91.299
29.531645,91.266
29.745644,91.233
29.961193,91.200
30.178304,91.168
30.396989,91.135
30.617258,91.104
30.839123,91.073
31.062596,91.044
31.287688,91.015
31.514412,90.987
31.742778,90.960
31.972800,90.934
32.204488,90.908
32.437855,90.882
32.672913,90.857
32.909674,90.832
33.148151,90.807
33.388356,90.782
33.630302,90.757
33.874001,90.733
34.119466,90.710
34.366710,90.687
34.615745,90.665
34.866585,90.644
35.119243,90.624
35.373731,90.604
35.630064,90.584
35.888254,90.564
36.148315,90.544
36.410261,90.523
36.674104,90.503
36.939860,90.483
37.207542,90.464
37.477163,90.446
37.748738,90.429
38.022281,90.413
38.297806,90.398
38.575327,90.384
38.854860,90.370
39.136419,90.356
39.420017,90.342
39.705671,90.328
39.993395,90.315
40.283203,90.302
40.575112,90.289
40.869136,90.276
41.165290,90.264
41.463591,90.251
41.764053,90.238
42.066693,90.224
42.371525,90.211
42.678567,90.197
42.987834,90.183
43.299341,90.170
43.613106,90.157
43.929145,90.144
44.247473,90.131
44.568109,90.118
44.891068,90.105
45.216367,90.093
45.544023,90.080
45.874054,90.068
46.206476,90.057
46.541307,90.047
46.878565,90.038
47.218266,90.030
47.560429,90.023
47.905072,90.018
48.252212,90.013
48.601867,90.008
48.954056,90.004
49.308798,90.000
49.666109,89.996
50.026010,89.991
50.388520,89.987
50.753656,89.983
51.121437,89.980
51.491884,89.978
51.865016,89.976
52.240851,89.975
52.619410,89.973
53.000712,89.971
53.384777,89.970
53.771625,89.969
54.161276,89.969
54.553751,89.968
54.949070,89.968
55.347254,89.967
55.748323,89.967
56.152298,89.967
56.559201,89.967
56.969052,89.967
57.381873,89.967
57.797686,89.968
58.216512,89.970
58.638373,89.972
59.063291,89.974
59.491288,89.976
59.922386,89.977
60.356608,89.979
60.793977,89.982
61.234515,89.985
61.678246,89.988
62.125192,89.993
62.575377,89.997
63.028824,90.001
63.485557,90.005
63.945599,90.009
64.408975,90.012
64.875709,90.015
65.345825,90.017
65.819348,90.019
66.296302,90.021
66.776713,90.023
67.260604,90.024
67.748002,90.026
68.238932,90.027
68.733420,90.027
69.231490,90.027
69.733170,90.025
70.238485,90.023
70.747463,90.019
71.260128,90.013
71.776508,90.005
72.296630,89.995
72.820521,89.985
73.348209,89.972
73.879720,89.959
74.415083,89.944
74.954326,89.926
75.497475,89.907
76.044561,89.885
76.595612,89.862
77.150655,89.837
77.709720,89.811
78.272837,89.782
78.840034,89.752
79.411342,89.718
79.986789,89.681
80.566406,89.641
81.150224,89.597
81.738272,89.551
82.330581,89.501
82.927182,89.449
83.528107,89.394
84.133386,89.336
84.743051,89.276
85.357134,89.213
85.975667,89.147
86.598682,89.079
87.226212,89.007
87.858289,88.933
88.494946,88.857
89.136217,88.777
89.782135,88.696
90.432733,88.612
91.088046,88.526
91.748108,88.439
92.412952,88.351
93.082615,88.261
93.757130,88.171
94.436533,88.080
95.120859,87.989
95.810144,87.897
96.504423,87.806
97.203734,87.714
97.908112,87.623
98.617595,87.533
99.332219,87.443
100.052021,87.354
100.777039,87.267
101.507311,87.180
102.242875,87.096
102.983769,87.013
103.730032,86.933
104.481702,86.853
105.238820,86.776
106.001424,86.700
106.769554,86.627
107.543250,86.558
108.322553,86.491
109.107503,86.428
109.898141,86.368
110.694508,86.310
111.496646,86.255
112.304596,86.203
113.118402,86.153
113.938104,86.104
114.763747,86.057
115.595372,86.012
116.433024,85.969
117.276746,85.928
118.126581,85.889
118.982575,85.853
119.844772,85.818
120.713217,85.786
121.587954,85.755
122.469031,85.726
123.356492,85.698
124.250384,85.672
125.150753,85.646
126.057647,85.622
126.971113,85.599
127.891198,85.576
128.817950,85.554
129.751418,85.532
130.691651,85.511
131.638696,85.489
132.592604,85.468
133.553425,85.448
134.521208,85.428
135.496004,85.410
136.477864,85.391
137.466839,85.374
138.462981,85.356
139.466340,85.339
140.476971,85.321
141.494925,85.303
142.520256,85.284
143.553016,85.265
144.593260,85.246
145.641043,85.226
146.696418,85.204
147.759441,85.182
148.830166,85.160
149.908651,85.139
150.994951,85.119
152.089123,85.100
153.191223,85.082
154.301310,85.063
155.419441,85.044
156.545674,85.024
157.680069,85.003
158.822683,84.982
159.973578,84.960
161.132813,84.938
162.300447,84.914
163.476543,84.890
164.661162,84.866
165.854364,84.843
167.056213,84.819
168.266772,84.795
169.486102,84.771
170.714268,84.747
171.951334,84.722
173.197364,84.698
174.452424,84.673
175.716578,84.649
176.989893,84.624
178.272434,84.599
179.564270,84.573
180.865467,84.547
182.176092,84.521
183.496216,84.495
184.825905,84.469
186.165229,84.443
187.514259,84.417
188.873065,84.392
190.241717,84.366
191.620287,84.340
193.008847,84.315
194.407468,84.291
195.816225,84.267
197.235190,84.245
198.664438,84.224
200.104042,84.205
201.554078,84.188
203.014622,84.172
204.485750,84.158
205.967538,84.144
207.460064,84.130
208.963405,84.118
210.477640,84.105
212.002848,84.093
213.539108,84.082
215.086500,84.071
216.645105,84.061
218.215005,84.053
219.796281,84.046
221.389015,84.040
222.993292,84.035
224.609193,84.031
226.236804,84.028
227.876209,84.025
229.527494,84.022
231.190745,84.020
232.866048,84.019
234.553491,84.019
236.253163,84.019
237.965150,84.020
239.689544,84.022
241.426433,84.025
243.175909,84.028
244.938062,84.031
246.712984,84.036
248.500768,84.041
250.301507,84.046
252.115295,84.052
253.942226,84.059
255.782396,84.065
257.635901,84.072
259.502837,84.079
261.383301,84.086
263.277392,84.093
265.185209,84.100
267.106850,84.108
269.042417,84.116
270.992009,84.125
272.955729,84.135
274.933678,84.145
276.925961,84.155
278.932681,84.166
280.953942,84.177
282.989850,84.188
285.040511,84.199
287.106032,84.210
289.186521,84.219
291.282086,84.228
293.392836,84.236
295.518881,84.243
297.660333,84.251
299.817302,84.258
301.989902,84.265
304.178245,84.272
306.382446,84.279
308.602620,84.287
310.838882,84.295
313.091348,84.304
315.360137,84.313
317.645367,84.323
319.947156,84.333
322.265625,84.342
324.600895,84.352
326.953086,84.361
329.322323,84.371
331.708729,84.379
334.112427,84.388
336.533543,84.397
338.972204,84.405
341.428536,84.413
343.902668,84.422
346.394729,84.430
348.904848,84.438
351.433156,84.447
353.979786,84.455
356.544869,84.463
359.128540,84.471
361.730934,84.479
364.352185,84.486
366.992431,84.494
369.651810,84.501
372.330459,84.509
375.028519,84.516
377.746130,84.524
380.483434,84.532
383.240574,84.540
386.017693,84.549
388.814937,84.558
391.632450,84.567
394.470380,84.576
397.328875,84.585
400.208084,84.594
403.108157,84.604
406.029245,84.613
408.971500,84.623
411.935076,84.632
414.920127,84.642
417.926810,84.652
420.955280,84.663
424.005695,84.674
427.078215,84.686
430.173000,84.698
433.290211,84.710
436.430010,84.723
439.592562,84.737
442.778031,84.750
445.986583,84.765
449.218386,84.780
452.473607,84.796
455.752418,84.812
459.054987,84.830
462.381489,84.848
465.732096,84.868
469.106983,84.888
472.506325,84.909
475.930301,84.931
479.379088,84.954
482.852867,84.978
486.351817,85.003
489.876123,85.029
493.425968,85.056
497.001536,85.084
500.603014,85.112
504.230589,85.142
507.884452,85.173
511.564792,85.206
515.271802,85.239
519.005673,85.273
522.766602,85.309
526.554785,85.346
530.370418,85.384
534.213700,85.422
538.084833,85.462
541.984018,85.502
545.911457,85.544
549.867357,85.586
553.851922,85.628
557.865362,85.671
561.907884,85.715
565.979700,85.759
570.081022,85.803
574.212064,85.848
578.373042,85.893
582.564171,85.938
586.785671,85.984
591.037762,86.031
595.320665,86.078
599.634604,86.124
603.979804,86.171
608.356491,86.218
612.764893,86.266
617.205240,86.313
621.677763,86.360
626.182696,86.408
630.720274,86.455
635.290733,86.503
639.894312,86.550
644.531250,86.597
649.201789,86.644
653.906173,86.691
658.644647,86.737
663.417457,86.783
668.224854,86.828
673.067086,86.873
677.944408,86.918
682.857073,86.962
687.805336,87.005
692.789457,87.047
697.809695,87.089
702.866312,87.130
707.959571,87.170
713.089738,87.209
718.257080,87.247
723.461867,87.285
728.704370,87.322
733.984862,87.358
739.303619,87.393
744.660918,87.427
750.057038,87.460
755.492260,87.492
760.966869,87.523
766.481148,87.553
772.035387,87.582
777.629873,87.610
783.264900,87.637
788.940760,87.663
794.657750,87.688
800.416168,87.711
806.216313,87.734
812.058489,87.756
817.943000,87.776
823.870152,87.795
829.840255,87.814
835.853619,87.831
841.910559,87.848
848.011390,87.864
854.156430,87.879
860.346000,87.894
866.580422,87.907
872.860020,87.920
879.185124,87.932
885.556062,87.943
891.973166,87.953
898.436771,87.964
904.947215,87.973
911.504835,87.982
918.109975,87.991
924.762978,88.000
931.464192,88.008
938.213966,88.017
945.012651,88.024
951.860602,88.032
958.758176,88.040
965.705733,88.048
972.703635,88.056
979.752246,88.064
986.851935,88.073
994.003071,88.082
1001.206027,88.092
1008.461179,88.103
1015.768904,88.114
1023.129584,88.125
1030.543603,88.137
1038.011347,88.148
1045.533205,88.160
1053.109569,88.172
1060.740836,88.183
1068.427401,88.194
1076.169666,88.205
1083.968035,88.214
1091.822915,88.223
1099.734713,88.230
1107.703844,88.235
1115.730723,88.238
1123.815768,88.237
1131.959400,88.231
1140.162045,88.218
1148.424129,88.198
1156.746083,88.169
1165.128342,88.129
1173.571343,88.078
1182.075524,88.016
1190.641331,87.945
1199.269209,87.868
1207.959608,87.789
1216.712981,87.710
1225.529785,87.638
1234.410479,87.576
1243.355526,87.526
1252.365393,87.489
1261.440549,87.465
1270.581467,87.451
1279.788624,87.446
1289.062500,87.448
1298.403578,87.454
1307.812346,87.462
1317.289293,87.472
1326.834914,87.482
1336.449707,87.492
1346.134173,87.501
1355.888816,87.510
1365.714145,87.519
1375.610673,87.526
1385.578915,87.533
1395.619391,87.538
1405.732624,87.543
1415.919142,87.547
1426.179476,87.551
1436.514160,87.553
1446.923734,87.554
1457.408740,87.555
1467.969724,87.555
1478.607238,87.555
1489.321836,87.554
1500.114076,87.554
1510.984521,87.556
1521.933737,87.559
1532.962297,87.566
1544.070773,87.576
1555.259747,87.591
1566.529800,87.611
1577.881521,87.637
1589.315501,87.667
1600.832336,87.701
1612.432627,87.741
1624.116978,87.785
1635.886000,87.833
1647.740304,87.888
1659.680509,87.951
1671.707238,88.022
1683.821118,88.104
1696.022780,88.197
1708.312860,88.303
1720.692000,88.418
1733.160843,88.540
1745.720041,88.663
1758.370248,88.781
1771.112124,88.891
1783.946332,88.987
1796.873543,89.070
1809.894429,89.140
1823.009670,89.198
1836.219950,89.247
1849.525956,89.289
1862.928384,89.326
1876.427931,89.360
1890.025301,89.390
1903.721204,89.418
1917.516352,89.444
1931.411466,89.468
1945.407270,89.492
1959.504493,89.514
1973.703870,89.536
1988.006142,89.558
2002.412054,89.580
2016.922357,89.602
2031.537808,89.624
2046.259169,89.647
2061.087206,89.669
2076.022694,89.692
2091.066410,89.716
2106.219139,89.740
2121.481671,89.764
2136.854802,89.789
2152.339333,89.815
2167.936071,89.842
2183.645829,89.870
2199.469427,89.900
2215.407689,89.932
2231.461446,89.966
2247.631536,90.004
2263.918800,90.043
2280.324089,90.084
2296.848258,90.125
2313.492167,90.163
2330.256685,90.197
2347.142685,90.225
2364.151049,90.245
2381.282662,90.259
2398.538418,90.266
2415.919216,90.268
2433.425962,90.265
2451.059570,90.259
2468.820958,90.253
2486.711052,90.247
2504.730786,90.243
2522.881098,90.241
2541.162934,90.242
2559.577248,90.246
2578.125000,90.253
2596.807157,90.261
2615.624692,90.271
2634.578586,90.281
2653.669829,90.291
2672.899414,90.300
2692.268345,90.308
2711.777632,90.315
2731.428290,90.323
2751.221345,90.332
2771.157829,90.343
2791.238781,90.356
2811.465248,90.369
2831.838284,90.383
2852.358952,90.396
2873.028321,90.407
2893.847468,90.413
2914.817480,90.413
2935.939449,90.408
2957.214476,90.396
2978.643672,90.377
3000.228152,90.352
3021.969041,90.322
3043.867475,90.287
3065.924593,90.249
3088.141547,90.208
3110.519493,90.164
3133.059600,90.115
3155.763041,90.061
3178.631001,90.001
3201.664672,89.933
3224.865254,89.855
3248.233957,89.767
3271.771999,89.667
3295.480608,89.555
3319.361019,89.429
3343.414477,89.291
3367.642236,89.140
3392.045560,88.977
3416.625721,88.800
3441.383999,88.611
3466.321686,88.409
3491.440082,88.195
3516.740496,87.968
3542.224247,87.730
3567.892664,87.482
3593.747085,87.227
3619.788858,86.968
3646.019340,86.709
3672.439900,86.455
3699.051913,86.213
3725.856768,85.987
3752.855862,85.786
3780.050603,85.615
3807.442408,85.478
3835.032705,85.377
3862.822933,85.311
3890.814540,85.277
3919.008986,85.268
3947.407741,85.279
3976.012284,85.307
4004.824108,85.350
4033.844715,85.410
4063.075616,85.490
4092.518337,85.593
4122.174412,85.718
4152.045387,85.863
4182.132820,86.023
4212.438278,86.192
4242.963342,86.363
4273.709604,86.535
4304.678665,86.705
4335.872141,86.873
4367.291658,87.040
4398.938854,87.206
4430.815378,87.369
4462.922893,87.528
4495.263072,87.683
4527.837601,87.833
4560.648179,87.980
4593.696515,88.129
4626.984334,88.286
4660.513370,88.459
4694.285371,88.656
4728.302098,88.885
4762.565324,89.151
4797.076835,89.458
4831.838432,89.800
4866.851925,90.173
4902.119140,90.566
4937.641916,90.968
4973.422105,91.365
5009.461572,91.745
5045.762195,92.097
5082.325868,92.410
5119.154496,92.677
5156.250000,92.891
5193.614313,93.048
5231.249383,93.148
5269.157173,93.190
5307.339658,93.180
5345.798829,93.124
5384.536691,93.029
5423.555263,92.902
5462.856580,92.752
5502.442691,92.585
5542.315659,92.407
5582.477563,92.221
5622.930497,92.030
5663.676569,91.832
5704.717904,91.626
5746.056642,91.411
5787.694937,91.180
5829.634960,90.928
5871.878898,90.647
5914.428953,90.331
5957.287343,89.969
6000.456303,89.553
6043.938083,89.074
6087.734950,88.526
6131.849187,87.905
6176.283094,87.213
6221.038987,86.457
6266.119200,85.651
6311.526083,84.815
6357.262002,83.972
6403.329344,83.146
6449.730508,82.359
6496.467914,81.630
6543.543998,80.974
6590.961215,80.405
6638.722037,79.933
6686.828954,79.562
6735.284473,79.294
6784.091120,79.124
6833.251441,79.045
6882.767998,79.046
6932.643372,79.115
6982.880164,79.242
7033.480992,79.417
7084.448495,79.631
7135.785329,79.878
7187.494171,80.152
7239.577717,80.450
7292.038681,80.771
7344.879799,81.113
7398.103826,81.474
7451.713536,81.850
7505.711724,82.233
7560.101205,82.614
7614.884815,82.981
7670.065409,83.319
7725.645865,83.614
7781.629080,83.854
7838.017972,84.026
7894.815481,84.118
7952.024569,84.121
8009.648217,84.028
8067.689429,83.836
8126.151233,83.547
8185.036674,83.174
8244.348824,82.740
8304.090774,82.283
8364.265639,81.851
8424.876556,81.495
8485.926684,81.253
8547.419207,81.139
8609.357330,81.132
8671.744282,81.189
8734.583316,81.262
8797.877707,81.310
8861.630756,81.306
8925.845785,81.241
8990.526143,81.114
9055.675202,80.928
9121.296357,80.684
9187.393031,80.376
9253.968668,79.990
9321.026740,79.509
9388.570742,78.916
9456.604196,78.199
9525.130648,77.350
9594.153671,76.369
9663.676863,75.256
9733.703850,74.018
9804.238280,72.672
9875.283832,71.260
9946.844210,69.894
10018.923143,68.816
10091.524390,68.400
10164.651736,68.904
10238.308993,70.182
10312.500000,71.877
10387.228626,73.722
10462.498767,75.581
10538.314345,77.393
10614.679315,79.120
10691.597657,80.733
10769.073381,82.201
10847.110526,83.490
10925.713161,84.569
11004.885382,85.409
11084.631318,85.988
11164.955126,86.303
11245.860993,86.370
11327.353138,86.223
11409.435808,85.915
11492.113283,85.507
11575.389873,85.075
11659.269920,84.703
11743.757796,84.477
11828.857906,84.471
11914.574686,84.717
12000.912606,85.191
12087.876166,85.826
12175.469900,86.534
12263.698373,87.231
12352.566187,87.845
12442.077974,88.321
12532.238400,88.622
12623.052165,88.725
12714.524005,88.630
12806.658687,88.353
12899.461015,87.922
12992.935827,87.375
13087.087996,86.751
13181.922430,86.082
13277.444074,85.383
13373.657907,84.653
13470.568945,83.873
13568.182241,83.012
13666.502883,82.041
13765.535996,80.941
13865.286744,79.709
13965.760328,78.366
14066.961984,76.958
14168.896989,75.568
14271.570658,74.323
14374.988342,73.368
14479.155433,72.812
14584.077362,72.650
14689.759598,72.760
14796.207652,72.976
14903.427072,73.152
15011.423448,73.181
15120.202410,73.001
15229.769630,72.578
15340.130819,71.906
15451.291730,70.992
15563.258160,69.850
15676.035944,68.498
15789.630962,66.962
15904.049137,65.281
16019.296433,63.531
16135.378859,61.856
16252.302465,60.527
16370.073348,59.880
16488.697648,60.020
16608.181548,60.656
16728.531278,61.372
16849.753112,61.872
16971.853368,61.984
17094.838414,61.617
17218.714660,60.754
17343.488565,59.446
17469.166632,57.769
17595.755415,55.797
17723.261512,53.591
17851.691571,51.201
17981.052287,48.668
18111.350404,46.029
18242.592715,43.328
18374.786062,40.632
18507.937336,38.050
18642.053479,35.780
18777.141484,34.093
18913.208391,33.197
19050.261296,33.021
19188.307342,33.250
19327.353727,33.547
19467.407699,33.703
19608.476560,33.680
19750.567664,33.549
19893.688419,33.404
20037.846286,33.313